x,y,z,success,pos_err,ori_err,cond,j0,j1,j2,j3,j4,j5,message
0.4700,-0.1600,0.1000,0,0.10739,0.00000,0.0,1.5022,1.4968,-0.7180,-3.0541,-0.0888,-2.0125,"IK failed: position error=0.1074m, orientation error=0.0000rad"
0.4700,-0.1600,0.1200,0,0.06195,0.00000,0.0,1.5355,1.9359,-1.3876,1.4837,-0.0246,1.3727,"IK failed: position error=0.0620m, orientation error=0.0000rad"
0.4700,-0.1600,0.1400,0,0.07088,0.00000,0.0,1.6841,1.8682,-1.3694,-1.5089,0.5673,-1.1861,"IK failed: position error=0.0709m, orientation error=0.0000rad"
0.4700,-0.1600,0.1600,0,0.04755,0.00000,0.0,1.5063,1.6653,-1.0641,1.5484,-0.0146,1.6194,"IK failed: position error=0.0475m, orientation error=0.0000rad"
0.4700,-0.1600,0.1800,0,0.03557,0.00000,0.0,1.5350,1.9828,-1.6008,1.4845,-0.0824,1.6402,"IK failed: position error=0.0356m, orientation error=0.0000rad"
0.4700,-0.1600,0.2000,0,0.02416,0.00000,0.0,1.4555,1.8146,-1.3722,1.5912,0.1782,1.6481,"IK failed: position error=0.0242m, orientation error=0.0000rad"
0.4700,-0.1600,0.2200,0,0.01392,0.00000,0.0,1.5028,1.7622,-1.3492,0.3446,0.0293,1.6788,"IK failed: position error=0.0139m, orientation error=0.0000rad"
0.4700,-0.1600,0.2400,0,0.00607,0.00000,164833302.4,1.5058,1.7567,-1.3740,0.4658,0.0002,1.9301,Near singularity: condition number=164833302.4 > 500.0
0.4700,-0.1600,0.2600,0,0.00000,0.00000,3703.5,1.4966,1.7653,-1.4835,0.2897,0.1316,-3.0715,Near singularity: condition number=3703.5 > 500.0
0.4700,-0.1600,0.2800,0,0.00000,0.00000,527.4,1.4787,1.7919,-1.6531,0.3206,0.3492,-2.8736,Near singularity: condition number=527.4 > 500.0
0.4700,-0.1600,0.3000,1,0.00000,0.00000,287.1,1.4629,1.8039,-1.7539,0.3986,0.4521,-2.6399,"Planning succeeded: pos_err=0.0000m, cond=287.1, min_dist=1.000m"
0.4700,-0.1600,0.3200,1,0.00000,0.00000,187.4,1.4302,1.7980,-1.7956,0.6365,0.5242,-2.4420,"Planning succeeded: pos_err=0.0000m, cond=187.4, min_dist=1.000m"
0.4700,-0.1600,0.3400,1,0.00000,0.00000,114.6,1.3710,1.7475,-1.6769,1.2291,0.5952,-2.4877,"Planning succeeded: pos_err=0.0000m, cond=114.6, min_dist=1.000m"
0.4700,-0.1600,0.3600,1,0.00000,0.00000,85.4,1.3584,1.6581,-1.3839,2.0201,0.6955,-3.0176,"Planning succeeded: pos_err=0.0000m, cond=85.4, min_dist=1.000m"
0.4700,-0.1600,0.3800,1,0.00000,0.00000,102.6,1.4143,1.4549,-0.9579,2.6040,0.7783,2.9770,"Planning succeeded: pos_err=0.0000m, cond=102.6, min_dist=1.000m"
0.4700,-0.1600,0.4000,1,0.00000,0.00000,72.0,1.4353,1.6149,-1.2436,2.7553,0.8279,2.7025,"Planning succeeded: pos_err=0.0000m, cond=72.0, min_dist=1.000m"
0.4700,-0.1400,0.0000,0,0.30702,0.00000,0.0,-1.7158,-1.6211,-2.1468,1.8394,-0.3556,0.7401,"IK failed: position error=0.3070m, orientation error=0.0000rad"
0.4700,-0.1400,0.0200,0,0.11945,0.00000,0.0,1.5297,1.9897,-1.4062,-0.7415,0.1577,0.0679,"IK failed: position error=0.1194m, orientation error=0.0000rad"
0.4700,-0.1400,0.0400,0,0.18633,0.00000,0.0,1.5209,1.9897,-0.9245,0.0555,-1.3222,0.7795,"IK failed: position error=0.1863m, orientation error=0.0000rad"
0.4700,-0.1400,0.0600,0,0.25707,0.00000,0.0,1.2248,1.9897,-1.8705,-1.5407,-0.7257,-1.8318,"IK failed: position error=0.2571m, orientation error=0.0000rad"
0.4700,-0.1400,0.0800,0,0.09635,0.00000,0.0,1.4947,1.9452,-1.4223,1.4809,-0.1005,-0.6406,"IK failed: position error=0.0964m, orientation error=0.0000rad"
0.4700,-0.1400,0.1000,0,0.13966,0.00000,0.0,1.8594,1.7993,-1.1508,-1.3715,1.0273,-1.9016,"IK failed: position error=0.1397m, orientation error=0.0000rad"
0.4700,-0.1400,0.1200,0,0.08798,0.00000,0.0,1.3246,1.8686,-1.3417,1.4608,0.6609,1.3389,"IK failed: position error=0.0880m, orientation error=0.0000rad"
0.4700,-0.1400,0.1400,0,0.05155,0.00000,0.0,1.4794,1.9106,-1.3888,1.6477,0.1536,1.7200,"IK failed: position error=0.0515m, orientation error=0.0000rad"
0.4700,-0.1400,0.1600,0,0.05579,0.00000,0.0,1.4874,1.9897,-1.6656,1.3249,0.1410,1.5105,"IK failed: position error=0.0558m, orientation error=0.0000rad"
0.4700,-0.1400,0.1800,0,0.03414,0.00000,0.0,1.5242,1.6934,-1.1461,1.4936,0.0546,1.6286,"IK failed: position error=0.0341m, orientation error=0.0000rad"
0.4700,-0.1400,0.2000,0,0.02297,0.00000,0.0,1.4919,1.8170,-1.3753,1.5930,0.1646,1.6525,"IK failed: position error=0.0230m, orientation error=0.0000rad"
0.4700,-0.1400,0.2200,0,0.01290,0.00000,0.0,1.5375,1.7850,-1.3738,0.3671,-0.0006,1.5513,"IK failed: position error=0.0129m, orientation error=0.0000rad"
0.4700,-0.1400,0.2400,0,0.00517,0.00000,282261875.3,1.5381,1.7571,-1.3740,0.5488,0.0000,1.7801,Near singularity: condition number=282261875.3 > 500.0
0.4700,-0.1400,0.2600,0,0.00000,0.00000,1862.9,1.5128,1.7754,-1.5056,0.6131,0.1748,1.8549,Near singularity: condition number=1862.9 > 500.0
0.4700,-0.1400,0.2800,1,0.00000,0.00000,428.8,1.4859,1.7903,-1.6381,0.6083,0.3675,1.8654,"Planning succeeded: pos_err=0.0000m, cond=428.8, min_dist=1.000m"
0.4700,-0.1400,0.3000,1,0.00000,0.00000,273.3,1.5025,1.7987,-1.7613,0.3076,0.4819,-2.6874,"Planning succeeded: pos_err=0.0000m, cond=273.3, min_dist=1.000m"
0.4700,-0.1400,0.3200,1,0.00000,0.00000,186.1,1.4744,1.7843,-1.8026,0.4866,0.5647,-2.4727,"Planning succeeded: pos_err=0.0000m, cond=186.1, min_dist=1.000m"
0.4700,-0.1400,0.3400,1,0.00000,0.00000,133.6,1.6401,1.7762,-1.8158,2.3713,-0.6069,-2.4538,"Planning succeeded: pos_err=0.0000m, cond=133.6, min_dist=1.000m"
0.4700,-0.1400,0.3600,1,0.00000,0.00000,113.5,1.6432,1.7260,-1.8230,2.4484,-0.6949,-2.2256,"Planning succeeded: pos_err=0.0000m, cond=113.5, min_dist=1.000m"
0.4700,-0.1400,0.3800,1,0.00000,0.00000,109.8,1.6160,1.7352,-1.9316,2.6656,-0.7235,-2.4279,"Planning succeeded: pos_err=0.0000m, cond=109.8, min_dist=1.000m"
0.4700,-0.1400,0.4000,1,0.00000,0.00000,104.7,1.5868,1.7070,-1.9761,2.8677,-0.7743,-3.1333,"Planning succeeded: pos_err=0.0000m, cond=104.7, min_dist=1.000m"
0.4700,-0.1200,0.0000,0,0.27656,0.00000,0.0,1.3643,1.9897,-1.6307,-0.8615,-0.6639,1.2455,"IK failed: position error=0.2766m, orientation error=0.0000rad"
0.4700,-0.1200,0.0200,0,0.78935,0.00000,0.0,-1.5703,1.9897,-0.6838,0.0026,0.9897,-3.1380,"IK failed: position error=0.7893m, orientation error=0.0000rad"
0.4700,-0.1200,0.0400,0,0.34799,0.00000,0.0,-1.5921,-1.8849,-1.5680,-2.1963,-0.4727,-1.0465,"IK failed: position error=0.3480m, orientation error=0.0000rad"
0.4700,-0.1200,0.0600,0,0.13194,0.00000,0.0,1.4830,1.9261,-1.4509,-1.5333,0.0643,-2.6277,"IK failed: position error=0.1319m, orientation error=0.0000rad"
0.4700,-0.1200,0.0800,0,0.18148,0.00000,0.0,1.8437,1.9897,-1.5899,-1.8618,0.9784,-1.7394,"IK failed: position error=0.1815m, orientation error=0.0000rad"
0.4700,-0.1200,0.1000,0,0.09221,0.00000,0.0,1.4739,1.7463,-1.2004,1.2848,0.2015,1.9123,"IK failed: position error=0.0922m, orientation error=0.0000rad"
0.4700,-0.1200,0.1200,0,0.07707,0.00000,0.0,1.7428,1.8918,-1.3613,-1.4699,0.5325,-1.2764,"IK failed: position error=0.0771m, orientation error=0.0000rad"
0.4700,-0.1200,0.1400,0,0.06880,0.00000,0.0,1.3978,1.8563,-1.3528,1.4862,0.5537,1.4184,"IK failed: position error=0.0688m, orientation error=0.0000rad"
0.4700,-0.1200,0.1600,0,0.04231,0.00000,0.0,1.6352,1.9015,-1.4123,1.4862,-0.2030,1.4932,"IK failed: position error=0.0423m, orientation error=0.0000rad"
0.4700,-0.1200,0.1800,0,0.03410,0.00000,0.0,1.5836,1.9840,-1.5963,1.4430,-0.0560,1.7037,"IK failed: position error=0.0341m, orientation error=0.0000rad"
0.4700,-0.1200,0.2000,0,0.02218,0.00000,0.0,1.5288,1.8087,-1.3721,1.5484,0.1455,1.3349,"IK failed: position error=0.0222m, orientation error=0.0000rad"
0.4700,-0.1200,0.2200,0,0.01260,0.00000,0.0,1.5699,1.7852,-1.3737,0.4741,-0.0010,1.3753,"IK failed: position error=0.0126m, orientation error=0.0000rad"
0.4700,-0.1200,0.2400,0,0.00486,0.00000,394088708.2,1.5704,1.7573,-1.3740,0.6323,-0.0001,1.5923,Near singularity: condition number=394088708.2 > 500.0
0.4700,-0.1200,0.2600,0,0.00000,0.00000,1575.5,1.5406,1.7778,-1.5100,0.6818,0.1873,1.6657,Near singularity: condition number=1575.5 > 500.0
0.4700,-0.1200,0.2800,1,0.00000,0.00000,397.9,1.5104,1.7870,-1.6270,0.6972,0.3753,1.6571,"Planning succeeded: pos_err=0.0000m, cond=397.9, min_dist=1.000m"
0.4700,-0.1200,0.3000,1,0.00000,0.00000,240.8,1.5003,1.7918,-1.7222,0.6347,0.4820,1.6952,"Planning succeeded: pos_err=0.0000m, cond=240.8, min_dist=1.000m"
0.4700,-0.1200,0.3200,1,0.00000,0.00000,182.7,1.5058,1.7827,-1.8023,0.4875,0.5719,2.0884,"Planning succeeded: pos_err=0.0000m, cond=182.7, min_dist=1.000m"
0.4700,-0.1200,0.3400,1,0.00000,0.00000,126.3,1.6821,1.7405,-1.7590,2.3282,-0.6420,-2.2057,"Planning succeeded: pos_err=0.0000m, cond=126.3, min_dist=1.000m"
0.4700,-0.1200,0.3600,1,0.00000,0.00000,109.4,1.6844,1.7375,-1.8233,2.3618,-0.6831,-2.4106,"Planning succeeded: pos_err=0.0000m, cond=109.4, min_dist=1.000m"
0.4700,-0.1200,0.3800,1,0.00000,0.00000,100.7,1.6771,1.7281,-1.8889,2.4609,-0.7210,-2.5279,"Planning succeeded: pos_err=0.0000m, cond=100.7, min_dist=1.000m"
0.4700,-0.1200,0.4000,1,0.00000,0.00000,96.4,1.6589,1.6968,-1.9332,2.6266,-0.7748,-2.9776,"Planning succeeded: pos_err=0.0000m, cond=96.4, min_dist=1.000m"
0.4700,-0.1000,0.0000,0,0.18567,0.00000,0.0,1.5008,1.7788,-1.2067,1.0398,-0.0187,-1.9353,"IK failed: position error=0.1857m, orientation error=0.0000rad"
0.4700,-0.1000,0.0200,0,0.74857,0.00000,0.0,-1.1846,1.9897,-0.4900,1.0051,1.0175,-2.7200,"IK failed: position error=0.7486m, orientation error=0.0000rad"
0.4700,-0.1000,0.0400,0,0.23939,0.00000,0.0,-1.4271,-1.8849,-1.7458,-2.8968,-0.0127,1.5080,"IK failed: position error=0.2394m, orientation error=0.0000rad"
0.4700,-0.1000,0.0600,0,0.43865,0.00000,0.0,-1.8485,-1.8849,-1.4992,2.3312,-1.2861,0.0634,"IK failed: position error=0.4386m, orientation error=0.0000rad"
0.4700,-0.1000,0.0800,0,0.22393,0.00000,0.0,1.9488,1.9897,-1.6913,-1.8720,1.0342,1.5499,"IK failed: position error=0.2239m, orientation error=0.0000rad"
0.4700,-0.1000,0.1000,0,0.08695,0.00000,0.0,1.4600,1.9749,-1.5641,0.7944,0.5133,1.2485,"IK failed: position error=0.0870m, orientation error=0.0000rad"
0.4700,-0.1000,0.1200,0,0.07225,0.00000,0.0,1.4559,1.8993,-1.3668,1.4701,0.4554,1.2189,"IK failed: position error=0.0723m, orientation error=0.0000rad"
0.4700,-0.1000,0.1400,0,0.06930,0.00000,0.0,1.4291,1.8570,-1.3537,1.4895,0.5574,1.3588,"IK failed: position error=0.0693m, orientation error=0.0000rad"
0.4700,-0.1000,0.1600,0,0.04919,0.00000,0.0,1.7036,1.7583,-1.2278,1.5425,-0.3199,1.6535,"IK failed: position error=0.0492m, orientation error=0.0000rad"
0.4700,-0.1000,0.1800,0,0.03414,0.00000,0.0,1.5978,1.6919,-1.1397,1.5761,0.0092,1.6035,"IK failed: position error=0.0341m, orientation error=0.0000rad"
0.4700,-0.1000,0.2000,0,0.02254,0.00000,0.0,1.5599,1.8090,-1.3732,1.5505,0.1491,1.1663,"IK failed: position error=0.0225m, orientation error=0.0000rad"
0.4700,-0.1000,0.2200,0,0.01289,0.00000,0.0,1.6023,1.7850,-1.3736,0.5818,-0.0014,1.1561,"IK failed: position error=0.0129m, orientation error=0.0000rad"
0.4700,-0.1000,0.2400,0,0.00516,0.00000,307961494.7,1.6027,1.7571,-1.3740,0.7246,-0.0003,1.3778,Near singularity: condition number=307961494.7 > 500.0
0.4700,-0.1000,0.2600,0,0.00000,0.00000,1753.9,1.5726,1.7741,-1.4971,0.7552,0.1738,1.4746,Near singularity: condition number=1753.9 > 500.0
0.4700,-0.1000,0.2800,1,0.00000,0.00000,400.8,1.5395,1.7819,-1.6116,0.7563,0.3697,1.4904,"Planning succeeded: pos_err=0.0000m, cond=400.8, min_dist=1.000m"
0.4700,-0.1000,0.3000,1,0.00000,0.00000,226.7,1.5181,1.7640,-1.6627,0.7760,0.4927,1.4571,"Planning succeeded: pos_err=0.0000m, cond=226.7, min_dist=1.000m"
0.4700,-0.1000,0.3200,1,0.00000,0.00000,177.6,1.5247,1.7754,-1.7757,0.6044,0.5673,1.7899,"Planning succeeded: pos_err=0.0000m, cond=177.6, min_dist=1.000m"
0.4700,-0.1000,0.3400,1,0.00000,0.00000,159.1,1.5836,1.7654,-1.8780,0.1248,0.6501,-2.8914,"Planning succeeded: pos_err=0.0000m, cond=159.1, min_dist=1.000m"
0.4700,-0.1000,0.3600,1,0.00000,0.00000,108.2,1.7217,1.7376,-1.8106,2.3054,-0.6747,-2.5088,"Planning succeeded: pos_err=0.0000m, cond=108.2, min_dist=1.000m"
0.4700,-0.1000,0.3800,1,0.00000,0.00000,93.5,1.7318,1.7260,-1.8405,2.2508,-0.7035,-2.5221,"Planning succeeded: pos_err=0.0000m, cond=93.5, min_dist=1.000m"
0.4700,-0.1000,0.4000,1,0.00000,0.00000,89.0,1.7234,1.6998,-1.8884,2.3791,-0.7488,-2.8477,"Planning succeeded: pos_err=0.0000m, cond=89.0, min_dist=1.000m"
0.4700,-0.0800,0.0000,0,0.19889,0.00000,0.0,-1.4789,-1.8849,-2.0356,0.1023,0.1271,-3.0595,"IK failed: position error=0.1989m, orientation error=0.0000rad"
0.4700,-0.0800,0.0200,0,0.16614,0.00000,0.0,1.9392,1.9734,-1.3188,-1.2536,0.8754,-2.2403,"IK failed: position error=0.1661m, orientation error=0.0000rad"
0.4700,-0.0800,0.0400,0,0.12945,0.00000,0.0,1.6313,1.9897,-1.1529,-3.1239,0.0918,-2.8929,"IK failed: position error=0.1294m, orientation error=0.0000rad"
0.4700,-0.0800,0.0600,0,0.37237,0.00000,0.0,-1.5250,-1.8849,-1.2692,-2.1354,0.2959,1.1043,"IK failed: position error=0.3724m, orientation error=0.0000rad"
0.4700,-0.0800,0.0800,0,0.16982,0.00000,0.0,1.5899,1.9897,-1.6021,2.9047,0.3962,-2.1414,"IK failed: position error=0.1698m, orientation error=0.0000rad"
0.4700,-0.0800,0.1000,0,0.09537,0.00000,0.0,1.6574,1.9897,-1.6163,-2.7261,-0.0476,2.0064,"IK failed: position error=0.0954m, orientation error=0.0000rad"
0.4700,-0.0800,0.1200,0,0.08848,0.00000,0.0,1.4282,1.8572,-1.3461,1.4842,0.6204,1.1905,"IK failed: position error=0.0885m, orientation error=0.0000rad"
0.4700,-0.0800,0.1400,0,0.05228,0.00000,0.0,1.6938,1.9068,-1.3866,1.5057,-0.1483,1.2904,"IK failed: position error=0.0523m, orientation error=0.0000rad"
0.4700,-0.0800,0.1600,0,0.04539,0.00000,0.0,1.7241,1.8599,-1.3765,-1.5742,0.2744,2.6251,"IK failed: position error=0.0454m, orientation error=0.0000rad"
0.4700,-0.0800,0.1800,0,0.03529,0.00000,0.0,1.7049,1.7698,-1.2461,1.4010,-0.2300,1.4904,"IK failed: position error=0.0353m, orientation error=0.0000rad"
0.4700,-0.0800,0.2000,0,0.02370,0.00000,0.0,1.5882,1.8090,-1.3749,1.5515,0.1622,1.0765,"IK failed: position error=0.0237m, orientation error=0.0000rad"
0.4700,-0.0800,0.2200,0,0.01377,0.00000,0.0,1.6347,1.7845,-1.3735,0.6705,-0.0020,0.9210,"IK failed: position error=0.0138m, orientation error=0.0000rad"
0.4700,-0.0800,0.2400,0,0.00605,0.00000,140578522.5,1.6349,1.7566,-1.3739,0.8234,-0.0006,1.1418,Near singularity: condition number=140578522.5 > 500.0
0.4700,-0.0800,0.2600,0,0.00000,0.00000,3031.1,1.6107,1.7631,-1.4638,0.8434,0.1280,1.2764,Near singularity: condition number=3031.1 > 500.0
0.4700,-0.0800,0.2800,1,0.00000,0.00000,439.6,1.5721,1.7772,-1.5935,0.8083,0.3476,1.3459,"Planning succeeded: pos_err=0.0000m, cond=439.6, min_dist=1.000m"
0.4700,-0.0800,0.3000,1,0.00000,0.00000,234.9,1.5492,1.7453,-1.6270,0.8026,0.4858,1.3351,"Planning succeeded: pos_err=0.0000m, cond=234.9, min_dist=1.000m"
0.4700,-0.0800,0.3200,1,0.00000,0.00000,165.9,1.5358,1.7272,-1.6732,0.7910,0.5773,1.4851,"Planning succeeded: pos_err=0.0000m, cond=165.9, min_dist=1.000m"
0.4700,-0.0800,0.3400,1,0.00000,0.00000,163.1,1.6086,1.7498,-1.8507,0.1724,0.6492,-2.7394,"Planning succeeded: pos_err=0.0000m, cond=163.1, min_dist=1.000m"
0.4700,-0.0800,0.3600,1,0.00000,0.00000,110.3,1.7552,1.7221,-1.7818,2.2891,-0.6736,-2.5292,"Planning succeeded: pos_err=0.0000m, cond=110.3, min_dist=1.000m"
0.4700,-0.0800,0.3800,1,0.00000,0.00000,89.9,1.7767,1.7184,-1.7870,2.0820,-0.6871,-2.4912,"Planning succeeded: pos_err=0.0000m, cond=89.9, min_dist=1.000m"
0.4700,-0.0800,0.4000,1,0.00000,0.00000,83.2,1.7777,1.6956,-1.8239,2.1416,-0.7231,-2.6807,"Planning succeeded: pos_err=0.0000m, cond=83.2, min_dist=1.000m"
0.4700,-0.0600,0.0000,0,0.28108,0.00000,0.0,2.1015,1.6858,-1.4010,2.3465,-1.0761,-2.1033,"IK failed: position error=0.2811m, orientation error=0.0000rad"
0.4700,-0.0600,0.0200,0,0.30639,0.00000,0.0,1.3868,1.9897,-2.1468,0.3892,0.7819,0.3550,"IK failed: position error=0.3064m, orientation error=0.0000rad"
0.4700,-0.0600,0.0400,0,0.39238,0.00000,0.0,-1.4781,-1.8849,-1.3132,0.0524,-0.0378,-2.8748,"IK failed: position error=0.3924m, orientation error=0.0000rad"
0.4700,-0.0600,0.0600,0,0.14801,0.00000,0.0,1.6426,1.4447,-0.5141,-0.7096,-0.0719,0.9566,"IK failed: position error=0.1480m, orientation error=0.0000rad"
0.4700,-0.0600,0.0800,0,0.33111,0.00000,0.0,-1.4476,-1.8849,-1.3862,3.0101,-0.0121,2.9135,"IK failed: position error=0.3311m, orientation error=0.0000rad"
0.4700,-0.0600,0.1000,0,0.08140,0.00000,0.0,1.7184,1.9056,-1.3848,1.7423,0.0046,-2.0516,"IK failed: position error=0.0814m, orientation error=0.0000rad"
0.4700,-0.0600,0.1200,0,0.09834,0.00000,0.0,1.4272,1.8605,-1.3454,1.4943,0.7310,1.1193,"IK failed: position error=0.0983m, orientation error=0.0000rad"
0.4700,-0.0600,0.1400,0,0.05466,0.00000,0.0,1.7395,1.9067,-1.3883,1.5053,-0.1917,1.2041,"IK failed: position error=0.0547m, orientation error=0.0000rad"
0.4700,-0.0600,0.1600,0,0.04468,0.00000,0.0,1.7340,1.8775,-1.3825,1.5168,-0.1979,1.4394,"IK failed: position error=0.0447m, orientation error=0.0000rad"
0.4700,-0.0600,0.1800,0,0.03709,0.00000,0.0,1.6816,1.9897,-1.6181,1.5634,-0.0297,1.6289,"IK failed: position error=0.0371m, orientation error=0.0000rad"
0.4700,-0.0600,0.2000,0,0.02564,0.00000,0.0,1.6142,1.8081,-1.3764,1.5503,0.1834,1.1493,"IK failed: position error=0.0256m, orientation error=0.0000rad"
0.4700,-0.0600,0.2200,0,0.01539,0.00000,0.0,1.6591,1.7619,-1.3458,1.0371,0.0317,0.7374,"IK failed: position error=0.0154m, orientation error=0.0000rad"
0.4700,-0.0600,0.2400,0,0.00754,0.00000,56808807.8,1.6670,1.7558,-1.3738,0.9019,-0.0010,0.9068,Near singularity: condition number=56808807.8 > 500.0
0.4700,-0.0600,0.2600,0,0.00035,0.00000,40576404447.8,1.6671,1.7274,-1.3743,0.9478,-0.0000,1.0639,Near singularity: condition number=40576404447.8 > 500.0
0.4700,-0.0600,0.2800,0,0.00000,0.00000,532.4,1.6074,1.7687,-1.5642,0.8797,0.3093,1.1913,Near singularity: condition number=532.4 > 500.0
0.4700,-0.0600,0.3000,1,0.00000,0.00000,269.5,1.5874,1.7512,-1.6290,0.7996,0.4512,1.2734,"Planning succeeded: pos_err=0.0000m, cond=269.5, min_dist=1.000m"
0.4700,-0.0600,0.3200,1,0.00000,0.00000,163.8,1.5638,1.6652,-1.5610,0.8459,0.5717,1.3158,"Planning succeeded: pos_err=0.0000m, cond=163.8, min_dist=1.000m"
0.4700,-0.0600,0.3400,1,0.00000,0.00000,148.4,1.5731,1.7221,-1.7452,0.6859,0.6213,1.8165,"Planning succeeded: pos_err=0.0000m, cond=148.4, min_dist=1.000m"
0.4700,-0.0600,0.3600,1,0.00000,0.00000,118.6,1.7816,1.7415,-1.8022,2.2798,-0.6326,-2.2916,"Planning succeeded: pos_err=0.0000m, cond=118.6, min_dist=1.000m"
0.4700,-0.0600,0.3800,1,0.00000,0.00000,90.8,1.8128,1.7090,-1.7427,1.9730,-0.6686,-2.4769,"Planning succeeded: pos_err=0.0000m, cond=90.8, min_dist=1.000m"
0.4700,-0.0600,0.4000,1,0.00000,0.00000,79.1,1.8250,1.6711,-1.7207,1.8996,-0.7108,-2.4952,"Planning succeeded: pos_err=0.0000m, cond=79.1, min_dist=1.000m"
0.4700,-0.0400,0.0000,0,0.24393,0.00000,0.0,1.3643,1.5162,-0.9346,-2.2204,-0.9421,-1.6243,"IK failed: position error=0.2439m, orientation error=0.0000rad"
0.4700,-0.0400,0.0200,0,0.17304,0.00000,0.0,1.7255,1.9897,-1.5443,-0.2007,-0.1428,0.5711,"IK failed: position error=0.1730m, orientation error=0.0000rad"
0.4700,-0.0400,0.0400,0,0.21286,0.00000,0.0,1.9346,1.9897,-0.8609,-2.4677,1.4592,-2.5411,"IK failed: position error=0.2129m, orientation error=0.0000rad"
0.4700,-0.0400,0.0600,0,0.29710,0.00000,0.0,1.5503,1.9897,-2.1468,-2.5386,-0.4200,-2.4698,"IK failed: position error=0.2971m, orientation error=0.0000rad"
0.4700,-0.0400,0.0800,0,0.60364,0.00000,0.0,-1.2021,-1.8849,-0.7514,-2.0426,-0.9162,0.2015,"IK failed: position error=0.6036m, orientation error=0.0000rad"
0.4700,-0.0400,0.1000,0,0.32243,0.00000,0.0,-1.4992,-1.8849,-1.3573,1.4658,-0.0010,2.3644,"IK failed: position error=0.3224m, orientation error=0.0000rad"
0.4700,-0.0400,0.1200,0,0.07399,0.00000,0.0,1.8284,1.9521,-1.4020,-1.6520,0.3917,-1.9513,"IK failed: position error=0.0740m, orientation error=0.0000rad"
0.4700,-0.0400,0.1400,0,0.05730,0.00000,0.0,1.7793,1.9056,-1.3894,1.5056,-0.2143,1.1090,"IK failed: position error=0.0573m, orientation error=0.0000rad"
0.4700,-0.0400,0.1600,0,0.04654,0.00000,0.0,1.7648,1.8759,-1.3831,1.5176,-0.1891,1.2990,"IK failed: position error=0.0465m, orientation error=0.0000rad"
0.4700,-0.0400,0.1800,0,0.03971,0.00000,0.0,1.6300,1.9214,-1.4799,1.7454,0.2448,1.6247,"IK failed: position error=0.0397m, orientation error=0.0000rad"
0.4700,-0.0400,0.2000,0,0.02847,0.00000,0.0,1.7015,1.9280,-1.5598,1.6132,0.0034,1.5756,"IK failed: position error=0.0285m, orientation error=0.0000rad"
0.4700,-0.0400,0.2200,0,0.01813,0.00000,0.0,1.6841,1.7316,-1.3081,0.9745,0.0732,2.1864,"IK failed: position error=0.0181m, orientation error=0.0000rad"
0.4700,-0.0400,0.2400,0,0.00962,0.00000,28488395.1,1.6989,1.7547,-1.3737,0.9002,-0.0014,0.7410,Near singularity: condition number=28488395.1 > 500.0
0.4700,-0.0400,0.2600,0,0.00246,0.00000,570719301.1,1.6990,1.7264,-1.3742,1.0406,-0.0003,0.8524,Near singularity: condition number=570719301.1 > 500.0
0.4700,-0.0400,0.2800,0,0.00000,0.00000,777.2,1.6472,1.7546,-1.5208,0.9743,0.2493,1.0099,Near singularity: condition number=777.2 > 500.0
0.4700,-0.0400,0.3000,1,0.00000,0.00000,326.7,1.6252,1.7510,-1.6130,0.8354,0.4026,1.1876,"Planning succeeded: pos_err=0.0000m, cond=326.7, min_dist=1.000m"
0.4700,-0.0400,0.3200,1,0.00000,0.00000,196.6,1.6091,1.6778,-1.5871,0.7635,0.5371,1.2921,"Planning succeeded: pos_err=0.0000m, cond=196.6, min_dist=1.000m"
0.4700,-0.0400,0.3400,1,0.00000,0.00000,145.0,1.5927,1.6503,-1.6049,0.8116,0.6142,1.5236,"Planning succeeded: pos_err=0.0000m, cond=145.0, min_dist=1.000m"
0.4700,-0.0400,0.3600,1,0.00000,0.00000,158.5,1.6658,1.7251,-1.8611,0.2175,0.6509,-2.7012,"Planning succeeded: pos_err=0.0000m, cond=158.5, min_dist=1.000m"
0.4700,-0.0400,0.3800,1,0.00000,0.00000,97.6,1.8409,1.6984,-1.7195,1.9605,-0.6470,-2.4387,"Planning succeeded: pos_err=0.0000m, cond=97.6, min_dist=1.000m"
0.4700,-0.0400,0.4000,1,0.00000,0.00000,78.5,1.8648,1.6174,-1.5643,1.6533,-0.7113,-2.3382,"Planning succeeded: pos_err=0.0000m, cond=78.5, min_dist=1.000m"
0.4700,-0.0200,0.0000,0,0.38586,0.00000,0.0,2.2045,1.9897,-1.8731,-1.7726,1.6356,-2.8100,"IK failed: position error=0.3859m, orientation error=0.0000rad"
0.4700,-0.0200,0.0200,0,0.33728,0.00000,0.0,1.3771,1.3807,-0.2917,0.3470,-0.8504,2.2067,"IK failed: position error=0.3373m, orientation error=0.0000rad"
0.4700,-0.0200,0.0400,0,0.14492,0.00000,0.0,1.7248,1.9455,-1.1364,1.9245,0.4375,-1.7722,"IK failed: position error=0.1449m, orientation error=0.0000rad"
0.4700,-0.0200,0.0600,0,0.12203,0.00000,0.0,1.7224,1.7760,-1.3254,3.1255,-0.3483,-3.1239,"IK failed: position error=0.1220m, orientation error=0.0000rad"
0.4700,-0.0200,0.0800,0,0.16303,0.00000,0.0,1.7059,1.3075,-0.3856,1.2969,0.0628,-1.7883,"IK failed: position error=0.1630m, orientation error=0.0000rad"
